province,date,year,month,temp_mean,temp_min,temp_max,temp_amplitude,temp_std,rainfall_total,rainfall_max_daily,rainfall_mean_daily,rainfall_days,latitude,longitude
Quảng Ninh,2024-05-01,2024,5,25.26774193548387,22.9,29.7,6.800000000000001,1.1731402578192134,321.3,42.8,10.364516129032259,30,21.1718046,107.2012742
Quảng Ninh,2024-06-01,2024,6,26.85,24.8,29.3,4.5,1.4729164126387795,291.2,37.9,9.706666666666667,28,21.1718046,107.2012742
Quảng Ninh,2024-07-01,2024,7,26.68064516129032,24.7,29.3,4.600000000000001,1.1574164778617106,326.6,58.7,10.535483870967743,29,21.1718046,107.2012742
Quảng Ninh,2024-08-01,2024,8,26.916129032258063,25.7,29.1,3.400000000000002,0.7983719994228047,233.9,31.0,7.54516129032258,31,21.1718046,107.2012742
Quảng Ninh,2024-09-01,2024,9,25.586666666666666,23.2,28.4,5.199999999999999,1.4168282531240597,536.8,163.6,17.89333333333333,29,21.1718046,107.2012742
Quảng Ninh,2024-10-01,2024,10,23.35483870967742,19.3,25.6,6.300000000000001,1.8213252884785893,50.699999999999996,11.7,1.6354838709677417,14,21.1718046,107.2012742
Quảng Ninh,2024-11-01,2024,11,21.09,16.2,24.7,8.5,2.463296081717928,23.5,18.8,0.7833333333333333,6,21.1718046,107.2012742
Quảng Ninh,2024-12-01,2024,12,15.429032258064517,11.2,19.8,8.600000000000001,2.502691024795388,14.100000000000001,3.6,0.4548387096774194,11,21.1718046,107.2012742
Quảng Ninh,2025-01-01,2025,1,14.63225806451613,10.6,18.2,7.6,2.037218217206033,16.0,5.3,0.5161290322580645,11,21.1718046,107.2012742
Quảng Ninh,2025-02-01,2025,2,15.25,10.5,18.8,8.3,2.4226554148824504,42.6,15.0,1.5214285714285716,23,21.1718046,107.2012742
Quảng Ninh,2025-03-01,2025,3,18.174193548387095,12.0,24.1,12.100000000000001,3.460343696025535,37.4,9.8,1.2064516129032257,17,21.1718046,107.2012742
Quảng Ninh,2025-04-01,2025,4,22.36,15.8,26.0,10.2,2.7437201023428024,98.1,33.5,3.27,20,21.1718046,107.2012742
Quảng Ninh,2025-05-01,2025,5,24.77741935483871,20.4,27.3,6.900000000000002,1.7269838210821693,153.4,16.9,4.948387096774193,30,21.1718046,107.2012742
Quảng Ninh,2025-06-01,2025,6,26.883333333333333,25.3,30.1,4.800000000000001,0.9871880418061504,212.0,24.8,7.066666666666666,28,21.1718046,107.2012742
Quảng Trị,2011-01-01,2011,1,19.20967741935484,16.3,22.2,5.899999999999999,1.366834503200655,290.1,27.9,9.358064516129033,30,17.2166964,106.9548246
Quảng Trị,2011-02-01,2011,2,20.8,17.9,22.6,4.700000000000003,1.310357598916051,51.9,8.6,1.8535714285714284,17,17.2166964,106.9548246
Quảng Trị,2011-03-01,2011,3,20.5,17.7,23.6,5.900000000000002,1.7429859437184214,241.5,22.2,7.790322580645161,25,17.2166964,106.9548246
Quảng Trị,2011-04-01,2011,4,23.873333333333335,21.1,28.1,7.0,1.5090379061835566,145.2,75.6,4.84,24,17.2166964,106.9548246
Quảng Trị,2011-05-01,2011,5,26.806451612903224,24.7,29.8,5.100000000000001,1.4660458118969697,102.89999999999999,18.9,3.319354838709677,21,17.2166964,106.9548246
Quảng Trị,2011-06-01,2011,6,29.323333333333334,27.2,30.6,3.400000000000002,0.8732354950899882,26.2,7.5,0.8733333333333333,18,17.2166964,106.9548246
Quảng Trị,2011-07-01,2011,7,29.467741935483872,26.6,31.4,4.799999999999997,1.1193412040940844,64.8,40.0,2.0903225806451613,19,17.2166964,106.9548246
Quảng Trị,2011-08-01,2011,8,28.187096774193545,26.5,30.1,3.6000000000000014,1.0496799307356734,130.4,28.9,4.206451612903226,21,17.2166964,106.9548246
Quảng Trị,2011-09-01,2011,9,27.363333333333333,25.0,29.6,4.600000000000001,1.442814140379198,531.4,80.8,17.71333333333333,24,17.2166964,106.9548246
Quảng Trị,2011-10-01,2011,10,24.700000000000003,22.0,25.7,3.6999999999999993,0.8169047272071159,756.2,129.9,24.393548387096775,30,17.2166964,106.9548246
Quảng Trị,2011-11-01,2011,11,24.029999999999998,22.6,25.1,2.5,0.6165253022187009,380.0,75.6,12.666666666666666,27,17.2166964,106.9548246
Quảng Trị,2011-12-01,2011,12,20.419354838709676,17.8,22.9,5.099999999999998,1.2663383841713904,299.3,37.8,9.654838709677419,30,17.2166964,106.9548246
Quảng Trị,2012-01-01,2012,1,20.58709677419355,18.4,23.1,4.700000000000003,1.2748181400978655,207.70000000000002,27.6,6.7,28,17.2166964,106.9548246
Quảng Trị,2012-02-01,2012,2,20.900000000000002,18.8,24.7,5.899999999999999,1.3760710114566868,100.1,24.0,3.451724137931034,22,17.2166964,106.9548246
Quảng Trị,2012-03-01,2012,3,22.94193548387097,19.4,25.5,6.100000000000001,1.6034908155954384,71.9,15.9,2.3193548387096774,25,17.2166964,106.9548246
Quảng Trị,2012-04-01,2012,4,26.263333333333332,21.6,30.7,9.099999999999998,2.4242287551861255,44.1,23.2,1.47,15,17.2166964,106.9548246
Quảng Trị,2012-05-01,2012,5,29.05806451612903,26.8,31.8,5.0,1.3243298163092123,73.2,15.6,2.361290322580645,23,17.2166964,106.9548246
Quảng Trị,2012-06-01,2012,6,29.256666666666668,27.0,31.0,4.0,1.0467299929594631,112.0,32.3,3.7333333333333334,12,17.2166964,106.9548246
Quảng Trị,2012-07-01,2012,7,29.567741935483873,27.3,31.6,4.300000000000001,1.263958621889762,41.0,15.0,1.3225806451612903,16,17.2166964,106.9548246
Quảng Trị,2012-08-01,2012,8,29.387096774193548,27.0,30.9,3.8999999999999986,0.9583812517239227,55.8,13.6,1.7999999999999998,16,17.2166964,106.9548246
Quảng Trị,2012-09-01,2012,9,26.92,25.3,28.9,3.599999999999998,0.9636138874766861,461.1,94.1,15.370000000000001,25,17.2166964,106.9548246
Quảng Trị,2012-10-01,2012,10,26.03548387096774,24.2,27.1,2.900000000000002,0.6052814150441497,269.0,70.2,8.67741935483871,28,17.2166964,106.9548246
Quảng Trị,2012-11-01,2012,11,25.233333333333334,23.4,27.0,3.6000000000000014,0.9068069533118466,127.5,23.7,4.25,24,17.2166964,106.9548246
Quảng Trị,2012-12-01,2012,12,22.9741935483871,17.8,26.1,8.3,1.8167677785810494,230.8,42.6,7.445161290322581,24,17.2166964,106.9548246
Quảng Trị,2013-01-01,2013,1,20.90967741935484,18.5,22.9,4.399999999999999,1.1819066062115275,148.3,21.6,4.783870967741936,29,17.2166964,106.9548246
Quảng Trị,2013-02-01,2013,2,22.792857142857144,20.6,24.5,3.8999999999999986,0.8589091149387501,88.7,14.1,3.167857142857143,22,17.2166964,106.9548246
Quảng Trị,2013-03-01,2013,3,24.312903225806455,20.0,26.9,6.899999999999999,1.8537784721093056,84.0,37.4,2.7096774193548385,21,17.2166964,106.9548246
Quảng Trị,2013-04-01,2013,4,26.14,23.3,31.0,7.699999999999999,1.7413035149090135,155.6,27.7,5.1866666666666665,25,17.2166964,106.9548246
Quảng Trị,2013-05-01,2013,5,28.94193548387097,25.8,31.9,6.099999999999998,1.8322616613625162,68.5,27.3,2.2096774193548385,18,17.2166964,106.9548246
Quảng Trị,2013-06-01,2013,6,28.583333333333332,25.6,31.6,6.0,1.609472677261275,140.29999999999998,51.9,4.676666666666666,14,17.2166964,106.9548246
Quảng Trị,2013-07-01,2013,7,28.716129032258067,26.6,30.3,3.6999999999999993,1.135516556225563,109.7,16.0,3.5387096774193547,27,17.2166964,106.9548246
Quảng Trị,2013-08-01,2013,8,28.509677419354837,26.9,29.9,3.0,0.9162804660545364,89.0,23.9,2.870967741935484,23,17.2166964,106.9548246
Quảng Trị,2013-09-01,2013,9,27.0,24.7,30.3,5.600000000000001,1.4911231591864151,769.1,153.1,25.636666666666667,25,17.2166964,106.9548246
Quảng Trị,2013-10-01,2013,10,25.164516129032258,23.3,26.4,3.099999999999998,0.8039686507556436,612.2,157.7,19.748387096774195,29,17.2166964,106.9548246
Quảng Trị,2013-11-01,2013,11,23.973333333333336,20.9,26.5,5.600000000000001,1.2392804734821037,553.1,75.6,18.436666666666667,30,17.2166964,106.9548246
Quảng Trị,2013-12-01,2013,12,19.848387096774193,16.5,22.3,5.800000000000001,1.8031215466041,123.0,21.2,3.967741935483871,25,17.2166964,106.9548246
Quảng Trị,2014-01-01,2014,1,19.809677419354838,17.1,22.0,4.899999999999999,1.1722783624804238,107.1,24.6,3.454838709677419,20,17.2166964,106.9548246
Quảng Trị,2014-02-01,2014,2,20.532142857142855,16.7,22.9,6.199999999999999,1.8417088625490021,47.8,9.4,1.707142857142857,15,17.2166964,106.9548246
Quảng Trị,2014-03-01,2014,3,23.135483870967743,20.9,27.6,6.700000000000003,1.488298443882986,94.3,36.7,3.041935483870968,15,17.2166964,106.9548246
Quảng Trị,2014-04-01,2014,4,25.883333333333333,23.8,28.0,4.199999999999999,1.0942115200338136,79.8,24.4,2.6599999999999997,23,17.2166964,106.9548246
Quảng Trị,2014-05-01,2014,5,29.17096774193548,25.5,31.9,6.399999999999999,2.1047871702996623,45.0,5.7,1.4516129032258065,19,17.2166964,106.9548246
Quảng Trị,2014-06-01,2014,6,29.86,27.2,31.8,4.600000000000001,1.2144531904211617,103.7,37.0,3.4566666666666666,16,17.2166964,106.9548246
Quảng Trị,2014-07-01,2014,7,29.73225806451613,27.8,31.7,3.8999999999999986,1.0514710637242741,29.2,5.7,0.9419354838709677,19,17.2166964,106.9548246
Quảng Trị,2014-08-01,2014,8,29.393548387096775,26.3,31.7,5.399999999999999,1.5865970889235381,81.0,14.2,2.6129032258064515,21,17.2166964,106.9548246
Quảng Trị,2014-09-01,2014,9,28.466666666666665,25.8,30.3,4.5,1.307098216327463,106.1,31.6,3.5366666666666666,21,17.2166964,106.9548246
Quảng Trị,2014-10-01,2014,10,25.870967741935484,24.6,28.0,3.3999999999999986,0.8676379999312682,419.90000000000003,133.9,13.545161290322582,26,17.2166964,106.9548246
Quảng Trị,2014-11-01,2014,11,24.759999999999998,23.1,26.6,3.5,0.9268411313480966,361.6,69.2,12.053333333333335,28,17.2166964,106.9548246
Quảng Trị,2014-12-01,2014,12,21.04516129032258,18.9,24.5,5.600000000000001,1.417001225517564,438.1,131.5,14.13225806451613,28,17.2166964,106.9548246
Quảng Trị,2015-01-01,2015,1,20.229032258064517,17.6,22.9,5.299999999999997,1.4362436070962088,106.7,17.1,3.4419354838709677,16,17.2166964,106.9548246
Quảng Trị,2015-02-01,2015,2,21.542857142857144,18.2,24.4,6.199999999999999,1.7816822203725127,152.9,25.8,5.460714285714286,21,17.2166964,106.9548246
Quảng Trị,2015-03-01,2015,3,24.24516129032258,23.1,27.1,4.0,1.0249678725623284,108.8,39.3,3.509677419354839,18,17.2166964,106.9548246
Quảng Trị,2015-04-01,2015,4,25.686666666666667,22.8,30.4,7.599999999999998,1.8967728188786293,117.6,17.9,3.92,14,17.2166964,106.9548246
Quảng Trị,2015-05-01,2015,5,30.39032258064516,27.7,33.1,5.400000000000002,1.5397737579938315,22.5,9.2,0.7258064516129032,15,17.2166964,106.9548246
Quảng Trị,2015-06-01,2015,6,30.186666666666667,26.8,32.0,5.199999999999999,1.1254832933802965,65.2,35.5,2.1733333333333333,20,17.2166964,106.9548246
Quảng Trị,2015-07-01,2015,7,28.596774193548388,25.6,33.0,7.399999999999999,2.0778969931107008,170.5,26.5,5.5,25,17.2166964,106.9548246
Quảng Trị,2015-08-01,2015,8,29.44516129032258,26.3,31.6,5.300000000000001,1.4042408885651636,53.4,10.3,1.7225806451612902,17,17.2166964,106.9548246
Quảng Trị,2015-09-01,2015,9,28.709999999999997,25.9,31.7,5.800000000000001,1.489353018526201,363.09999999999997,129.1,12.103333333333332,18,17.2166964,106.9548246
Quảng Trị,2015-10-01,2015,10,25.929032258064513,23.9,28.2,4.300000000000001,0.9441728473067825,240.0,56.6,7.741935483870968,24,17.2166964,106.9548246
Quảng Trị,2015-11-01,2015,11,25.52,23.1,27.5,4.399999999999999,1.0784407646035175,402.4,85.3,13.413333333333332,29,17.2166964,106.9548246
Quảng Trị,2015-12-01,2015,12,22.6,18.8,25.9,7.099999999999998,1.8399275348049267,226.4,50.0,7.303225806451613,27,17.2166964,106.9548246
Quảng Trị,2016-01-01,2016,1,21.741935483870968,15.5,23.8,8.3,2.2842612509005167,137.3,19.2,4.429032258064517,29,17.2166964,106.9548246
Quảng Trị,2016-02-01,2016,2,19.910344827586208,17.7,23.3,5.600000000000001,1.5922456799811773,119.2,14.9,4.110344827586207,20,17.2166964,106.9548246
Quảng Trị,2016-03-01,2016,3,22.5258064516129,19.5,25.4,5.899999999999999,1.7716221835623758,59.5,12.5,1.9193548387096775,16,17.2166964,106.9548246
Quảng Trị,2016-04-01,2016,4,26.926666666666666,23.5,30.8,7.300000000000001,1.658610414095827,13.0,7.6,0.43333333333333335,6,17.2166964,106.9548246
Quảng Trị,2016-05-01,2016,5,28.506451612903227,25.3,30.3,5.0,1.2363752083869928,71.6,15.9,2.3096774193548386,20,17.2166964,106.9548246
Quảng Trị,2016-06-01,2016,6,30.433333333333334,27.0,32.4,5.399999999999999,1.4470739402344843,35.4,8.9,1.18,16,17.2166964,106.9548246
Quảng Trị,2016-07-01,2016,7,29.896774193548385,27.0,31.7,4.699999999999999,1.1119004364803347,66.6,36.0,2.148387096774193,19,17.2166964,106.9548246
Quảng Trị,2016-08-01,2016,8,29.774193548387096,27.2,31.5,4.300000000000001,1.1180243712118512,75.3,14.3,2.429032258064516,22,17.2166964,106.9548246
Quảng Trị,2016-09-01,2016,9,28.103333333333335,25.7,30.9,5.199999999999999,1.6441082549585935,423.9,164.7,14.129999999999999,24,17.2166964,106.9548246
Quảng Trị,2016-10-01,2016,10,26.55483870967742,25.0,28.2,3.1999999999999993,0.7902905413738317,574.7,123.1,18.538709677419355,29,17.2166964,106.9548246
Quảng Trị,2016-11-01,2016,11,24.540000000000003,21.7,26.0,4.300000000000001,1.2316515405102928,516.0,83.0,17.2,29,17.2166964,106.9548246
Quảng Trị,2016-12-01,2016,12,22.567741935483873,20.1,24.1,4.0,1.1858575228568273,358.3,54.8,11.558064516129033,29,17.2166964,106.9548246
Quảng Trị,2017-01-01,2017,1,21.87741935483871,20.3,23.9,3.599999999999998,1.0522071017372165,153.5,24.7,4.951612903225806,29,17.2166964,106.9548246
Quảng Trị,2017-02-01,2017,2,21.157142857142855,19.4,24.0,4.600000000000001,1.1438818157771407,90.3,21.1,3.225,23,17.2166964,106.9548246
Quảng Trị,2017-03-01,2017,3,23.348387096774193,21.0,25.3,4.300000000000001,1.5476586548163498,89.2,29.3,2.8774193548387097,18,17.2166964,106.9548246
Quảng Trị,2017-04-01,2017,4,25.983333333333334,21.5,30.9,9.399999999999999,2.381695040169462,56.199999999999996,16.4,1.8733333333333333,17,17.2166964,106.9548246
Quảng Trị,2017-05-01,2017,5,27.480645161290322,25.8,29.8,4.0,1.0973967240212046,144.6,24.1,4.664516129032258,29,17.2166964,106.9548246
Quảng Trị,2017-06-01,2017,6,29.53666666666667,27.4,30.9,3.5,0.8668147530423985,93.7,21.3,3.1233333333333335,18,17.2166964,106.9548246
Quảng Trị,2017-07-01,2017,7,28.4,26.1,30.7,4.599999999999998,1.2545915670049737,317.6,114.8,10.245161290322581,25,17.2166964,106.9548246
Quảng Trị,2017-08-01,2017,8,28.94193548387097,26.1,30.9,4.799999999999997,1.3666928924837463,162.4,25.8,5.238709677419355,16,17.2166964,106.9548246
Quảng Trị,2017-09-01,2017,9,28.433333333333334,26.3,29.7,3.3999999999999986,0.9585669380448305,403.5,240.5,13.45,24,17.2166964,106.9548246
Quảng Trị,2017-10-01,2017,10,25.858064516129033,24.3,27.7,3.3999999999999986,0.9124232181571544,399.5,70.7,12.887096774193548,31,17.2166964,106.9548246
Quảng Trị,2017-11-01,2017,11,24.116666666666667,20.1,26.2,6.099999999999998,1.5304007438516258,876.6,249.4,29.220000000000002,28,17.2166964,106.9548246
Quảng Trị,2017-12-01,2017,12,21.13225806451613,18.0,23.9,5.899999999999999,1.7014478338117798,190.6,28.9,6.148387096774194,26,17.2166964,106.9548246
Quảng Trị,2018-01-01,2018,1,20.87741935483871,16.9,23.9,7.0,2.1931270942681143,134.5,17.1,4.338709677419355,29,17.2166964,106.9548246
Quảng Trị,2018-02-01,2018,2,19.87142857142857,15.9,23.3,7.4,2.2826003921546474,52.7,17.3,1.8821428571428573,22,17.2166964,106.9548246
Quảng Trị,2018-03-01,2018,3,23.093548387096774,19.6,25.8,6.199999999999999,1.3236151212672471,44.0,14.1,1.4193548387096775,19,17.2166964,106.9548246
Quảng Trị,2018-04-01,2018,4,24.84,20.6,28.1,7.5,1.8753574371946764,66.0,26.8,2.2,15,17.2166964,106.9548246
Quảng Trị,2018-05-01,2018,5,28.89032258064516,27.1,31.0,3.8999999999999986,0.9001314121503499,23.5,7.1,0.7580645161290323,16,17.2166964,106.9548246
Quảng Trị,2018-06-01,2018,6,29.473333333333336,26.5,31.5,5.0,0.9867862617795096,77.0,27.2,2.566666666666667,17,17.2166964,106.9548246
Quảng Trị,2018-07-01,2018,7,28.532258064516128,26.0,32.1,6.100000000000001,2.004226716512579,385.9,104.5,12.448387096774193,25,17.2166964,106.9548246
Quảng Trị,2018-08-01,2018,8,28.6,26.7,30.1,3.400000000000002,0.6801960501698512,124.1,43.1,4.003225806451613,25,17.2166964,106.9548246
Quảng Trị,2018-09-01,2018,9,27.970000000000002,26.1,29.6,3.5,1.0992630760399564,133.9,16.4,4.463333333333334,29,17.2166964,106.9548246
Quảng Trị,2018-10-01,2018,10,26.461290322580645,24.7,27.2,2.5,0.5748492088393491,139.9,30.9,4.512903225806451,28,17.2166964,106.9548246
Quảng Trị,2018-11-01,2018,11,25.103333333333335,23.5,26.7,3.1999999999999993,0.8417892820666587,152.3,21.4,5.076666666666667,27,17.2166964,106.9548246
Quảng Trị,2018-12-01,2018,12,22.929032258064513,18.9,25.2,6.300000000000001,1.7072772765209319,619.3,188.0,19.97741935483871,26,17.2166964,106.9548246
Quảng Trị,2019-01-01,2019,1,21.416129032258063,19.6,23.2,3.599999999999998,1.2244990197882417,214.5,42.2,6.919354838709677,29,17.2166964,106.9548246
Quảng Trị,2019-02-01,2019,2,23.985714285714288,21.5,25.7,4.199999999999999,1.0462328491321502,16.3,3.1,0.5821428571428572,13,17.2166964,106.9548246
Quảng Trị,2019-03-01,2019,3,25.35483870967742,23.4,27.8,4.400000000000002,1.0741938712905963,31.3,8.7,1.0096774193548388,22,17.2166964,106.9548246
Quảng Trị,2019-04-01,2019,4,28.52,26.0,32.9,6.899999999999999,1.76036830002251,9.8,1.8,0.3266666666666667,14,17.2166964,106.9548246
Quảng Trị,2019-05-01,2019,5,29.603225806451615,27.1,34.0,6.899999999999999,1.836569967987016,110.1,20.9,3.551612903225806,25,17.2166964,106.9548246
Quảng Trị,2019-06-01,2019,6,32.25333333333334,29.6,33.6,4.0,1.2344853271661451,13.0,3.0,0.43333333333333335,17,17.2166964,106.9548246
Quảng Trị,2019-07-01,2019,7,30.758064516129032,26.1,32.8,6.699999999999996,1.5867732863788677,127.5,55.5,4.112903225806452,15,17.2166964,106.9548246
Quảng Trị,2019-08-01,2019,8,29.861290322580647,26.8,32.4,5.599999999999998,1.5237404458228967,209.5,83.8,6.758064516129032,25,17.2166964,106.9548246
Quảng Trị,2019-09-01,2019,9,27.220000000000002,25.9,29.6,3.700000000000003,1.014855179068796,524.6999999999999,170.5,17.49,25,17.2166964,106.9548246
Quảng Trị,2019-10-01,2019,10,26.36774193548387,25.1,27.7,2.599999999999998,0.6420732547896151,213.9,74.4,6.9,25,17.2166964,106.9548246
Quảng Trị,2019-11-01,2019,11,24.383333333333333,22.4,25.9,3.5,0.7931096951278227,247.0,40.2,8.233333333333333,28,17.2166964,106.9548246
Quảng Trị,2019-12-01,2019,12,22.016129032258064,19.1,24.3,5.199999999999999,1.339924568571816,114.3,32.0,3.6870967741935483,24,17.2166964,106.9548246
Quảng Trị,2020-01-01,2020,1,22.53548387096774,19.4,24.5,5.100000000000001,1.4319097706901245,97.60000000000001,28.4,3.148387096774194,23,17.2166964,106.9548246
Quảng Trị,2020-02-01,2020,2,22.386206896551727,19.3,25.8,6.5,1.3824729751765834,49.2,10.8,1.696551724137931,20,17.2166964,106.9548246
Quảng Trị,2020-03-01,2020,3,25.17096774193548,21.8,27.8,6.0,1.4558373417354695,24.4,10.2,0.7870967741935483,14,17.2166964,106.9548246
Quảng Trị,2020-04-01,2020,4,24.763333333333332,22.0,27.4,5.399999999999999,1.5546334157836896,161.5,32.2,5.383333333333334,23,17.2166964,106.9548246
Quảng Trị,2020-05-01,2020,5,29.306451612903224,25.9,32.6,6.700000000000003,1.6268446932371792,51.0,17.0,1.6451612903225807,15,17.2166964,106.9548246
Quảng Trị,2020-06-01,2020,6,30.926666666666666,28.9,32.7,3.8000000000000043,0.9428252967702362,18.099999999999998,5.1,0.6033333333333333,22,17.2166964,106.9548246
Quảng Trị,2020-07-01,2020,7,30.812903225806455,29.1,34.0,4.899999999999999,1.102343544600585,22.8,2.9,0.7354838709677419,24,17.2166964,106.9548246
Quảng Trị,2020-08-01,2020,8,28.87741935483871,26.8,30.2,3.3999999999999986,0.8542871013967744,221.10000000000002,131.4,7.1322580645161295,25,17.2166964,106.9548246
Quảng Trị,2020-09-01,2020,9,29.203333333333333,27.2,31.6,4.400000000000002,1.1302985059901973,164.79999999999998,54.8,5.493333333333333,27,17.2166964,106.9548246
Quảng Trị,2020-10-01,2020,10,25.61935483870968,22.0,27.9,5.899999999999999,1.3955690248876296,1253.0,147.7,40.41935483870968,30,17.2166964,106.9548246
Quảng Trị,2020-11-01,2020,11,24.336666666666666,22.2,25.4,3.1999999999999993,0.9174489869623053,356.9,132.5,11.896666666666667,29,17.2166964,106.9548246
Quảng Trị,2020-12-01,2020,12,21.04516129032258,18.1,24.2,6.099999999999998,1.543985904442874,368.8,60.2,11.896774193548387,29,17.2166964,106.9548246
Quảng Trị,2021-01-01,2021,1,18.896774193548385,15.3,21.8,6.5,1.901663109135042,187.5,40.9,6.048387096774194,25,17.2166964,106.9548246
Quảng Trị,2021-02-01,2021,2,21.15357142857143,18.5,24.1,5.600000000000001,1.4096183205122603,56.6,21.6,2.0214285714285714,17,17.2166964,106.9548246
Quảng Trị,2021-03-01,2021,3,24.14516129032258,20.8,27.8,7.0,1.5808939896310612,89.1,31.6,2.8741935483870966,17,17.2166964,106.9548246
Quảng Trị,2021-04-01,2021,4,26.323333333333334,24.6,28.2,3.599999999999998,1.0163095283776804,55.3,18.2,1.8433333333333333,22,17.2166964,106.9548246
